"ind","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","Population","population"
"SIB",0.0326352,0.00326124,-0.00217752,-0.0150831,0.00332829,-0.0112092,0.0170289,0.0253898,-0.00170118,-0.0494534,0.0121319,0.0164797,0.00027882,0.0242423,-0.00417952,0.00403098,-0.0261825,0.0834047,0.0299922,-0.034354,"SIB","SIB"
"SIB",0.0340327,-0.00479788,-0.00479286,-0.01607,-0.0023524,-0.00878369,0.017449,0.0189012,0.00733873,-0.0529037,0.023615,0.020768,-0.016184,0.0226978,-0.00437945,0.0116428,-0.0218461,0.0708376,0.0293599,-0.0340287,"SIB","SIB"
"SIB",0.0353635,-0.0177454,-0.0271843,0.00379208,0.00540388,-0.00562328,-0.00866132,0.00260071,0.00865515,-0.00691021,-0.00870045,-0.0462684,-0.00321338,-0.0117978,0.011289,-0.0148659,0.0157641,0.0373356,-0.0374906,-0.0055844,"SIB","SIB"
"SIB",0.0307388,0.00856669,0.0236538,-0.00595802,-0.000436441,-0.0169767,0.00827812,0.0178855,-0.0058985,-0.00757444,-0.00522424,-0.0291391,-0.00660841,-0.0160996,0.000590006,-0.00403338,0.011271,0.0194493,-0.00503078,-0.0111825,"SIB","SIB"
"SIB",0.0332232,-0.0068984,-0.0025599,-0.0129519,-0.00982446,-0.00603145,0.00285992,0.0036467,0.00743733,-0.0153753,-0.0202928,-0.040429,0.00143446,-0.0141139,0.00546199,-0.000985696,0.00715586,0.0270225,-0.0290081,-0.00175353,"SIB","SIB"
"SIB",0.031815,0.00198128,0.00432614,0.0129999,0.00296982,-0.0116315,0.00202658,0.00772568,-0.0118587,-0.00195725,-0.00104962,-0.0439397,-0.00714986,-0.0203191,0.00447332,-0.0168577,0.0166545,0.0266013,-0.0113158,-0.0121432,"SIB","SIB"
"SIB",0.0288566,0.0319781,0.0568641,-0.0226208,0.00381652,0.035917,0.0249609,-0.00602692,-0.00177964,0.0175448,0.0223536,0.0271718,0.018621,0.0130497,0.00842595,-0.0122347,-0.0111308,0.00118939,0.0323723,-0.0151291,"SIB","SIB"
"SIB",0.0330124,-0.017156,0.000246323,-0.00497878,-0.0207251,0.0218874,0.0234391,0.0114682,-0.0321367,-0.028404,0.0267455,0.0509554,0.0329633,0.0407214,0.0101583,0.0164916,-0.038651,0.0184479,0.014036,0.00382501,"SIB","SIB"
"SIB",0.0297422,0.0132008,0.0310223,-0.036428,-0.0115763,0.0370608,0.0383653,-0.00790161,-0.0165381,-0.0152494,0.0375384,0.0517711,0.0340145,0.0505857,0.00444549,-0.00492508,-0.0193564,-0.00949745,0.032877,0.012419,"SIB","SIB"
"SIB",0.0295632,-8.28093e-05,0.0226833,-0.0133986,-0.0109369,0.0258913,0.0251257,-0.00853753,-0.0285116,-0.00284179,0.0250146,0.0642742,0.0420901,0.0369138,0.017486,-0.00881058,-0.025567,-0.00364169,0.0198417,0.000907025,"SIB","SIB"
"SIB",0.0342405,0.0020978,-0.0131116,-0.0112418,0.00868389,0.0141687,0.00486357,0.01644,0.00313793,0.0758383,0.000714158,-0.0114798,0.0174279,-0.00558964,-0.0110197,-0.0281369,-0.00757347,0.00496598,-0.0259925,0.0114555,"SIB","SIB"
"SIB",0.0321282,-0.00213147,0.00535157,-0.0209956,0.0289355,-0.00820493,-0.00108462,0.0165662,0.0141483,0.0452104,0.0100635,0.011003,0.00496862,-0.00861064,-0.00252172,0.0341773,-0.0268042,0.00713866,-0.00427188,0.00163814,"SIB","SIB"
"SIB",0.0319693,-0.00929814,-0.00182827,-0.0111624,0.0181967,-0.00869811,-0.00973485,0.0238034,0.016383,0.0930875,0.0111958,-0.00541077,0.0216786,-0.0165482,0.0103092,-0.000785517,-0.0232274,0.00150345,-0.0185293,0.0129824,"SIB","SIB"
"SIB",0.0333708,0.000234224,-0.00268076,-0.0135386,0.0236599,0.00746275,0.00698148,0.0169539,0.0125638,0.0647625,0.0133107,0.000279747,0.00409914,0.00197707,-0.0085427,0.00514876,-0.0235436,0.0145959,-0.0050405,0.0106811,"SIB","SIB"
"SIB",0.0338778,-0.0167542,-0.0179772,0.0126525,0.0111447,-0.0490109,-0.016473,0.0133877,0.027386,0.0118843,-0.0298871,-0.0107269,0.0121295,0.00859342,-0.0172993,0.0127948,0.0014513,0.0194551,0.102028,-0.0317069,"SIB","SIB"
"SIB",0.0338381,-0.0146401,-0.00698314,-0.0293083,-0.00522274,-0.00144161,0.000782719,-0.00616518,-0.00170552,0.0236453,-0.019637,-0.0133704,0.00104862,0.0579222,0.00199723,0.00263148,0.0127266,0.0058952,0.0725619,-0.0325394,"SIB","SIB"
"SIB",0.033562,-0.0206317,-0.0178281,0.0144179,0.0213682,-0.0234529,-0.00282805,-0.00305628,0.00617731,0.0286254,-0.0121222,-0.0244107,-0.00502665,0.0388318,-0.00659908,0.0158681,0.0166296,0.0142975,0.111308,-0.0562695,"SIB","SIB"
"SIB",0.0326285,-0.0240232,-0.00714477,-0.00334513,-0.0109979,-0.0369309,-0.0168809,-0.0167917,0.0433607,0.0186033,-0.0126218,-0.0216745,0.00631787,0.0359605,-0.0203645,0.00499988,0.0148806,0.00268581,0.0994331,-0.0321317,"SIB","SIB"
"SIB",0.0320855,-0.0210443,0.00799288,0.003632,0.00878197,-0.0194528,-0.00105629,0.0169348,0.0173587,0.0222568,0.0368184,-0.0274373,-0.0363445,-0.00449995,0.0222998,-0.000622665,-4.77718e-05,0.0214653,-0.0173503,0.0071432,"SIB","SIB"
"SIB",0.0311513,-0.00247169,0.00250215,0.00818458,-0.0178842,0.0271073,-0.0206741,-0.00136561,0.0103731,0.0267687,0.0758119,-0.00830675,0.0116483,0.0162617,-0.00239837,-0.0118217,0.018404,0.0040493,-0.0109014,0.010923,"SIB","SIB"
"SIB",0.0298185,-0.000725662,-0.00813868,0.0212674,0.0016619,-0.00275048,-0.0211883,0.00667388,0.00650264,0.0335888,0.0298261,-0.0270913,0.0164368,0.0104776,-0.00893762,-0.00299644,0.0348092,-0.000426179,0.0191506,0.00527346,"SIB","SIB"
"SIB",0.0320928,-0.0136362,0.00423161,0.00918598,-0.00559822,0.0105526,-0.00378981,-0.0010579,0.0216257,0.0233052,0.0828117,-0.0167674,-0.0155093,0.0112783,0.00280119,-0.0227315,-0.0119964,0.00578039,-0.0401575,0.0176311,"SIB","SIB"
"SIB",0.0301278,-0.0253329,3.26976e-05,0.021743,0.0231599,-0.0117756,-0.0231623,0.0159557,-0.00499853,0.00779497,0.007494,-0.00897473,0.0309373,0.0133175,-0.0162614,-0.00485352,0.00608616,0.0185926,0.00777695,-0.0267426,"SIB","SIB"
"SIB",0.0328549,0.00444199,0.0091735,-0.014769,-0.0172461,-0.00593078,0.00884495,-0.0165924,-0.0114601,0.00546513,-0.031527,0.000378027,0.00754631,0.00317753,0.00018596,-0.0190026,0.00210945,-0.0313394,0.0148469,-0.0204423,"SIB","SIB"
"SIB",0.0319741,-0.0119263,0.00994797,0.00175211,-0.0025559,-0.00777535,-0.00785697,-0.00172776,-0.01102,-0.0173802,-0.0189307,-0.0078305,0.0162148,-0.00131116,-0.0122005,-0.0131012,-0.00791508,-0.0142493,0.0102099,-0.0297725,"SIB","SIB"
"SIB",0.0323086,0.00459782,0.00125092,-0.0100472,0.0146262,-0.00495026,0.0159181,0.01582,-0.0226505,0.0664412,0.0345848,-0.00569256,-0.0316182,0.00239564,-0.00973975,-0.0203261,-0.0503044,-0.024911,0.0226528,0.0461756,"SIB","SIB"
"SIB",0.0332117,-0.0136695,-0.00896889,0.00512099,0.0263584,-0.0288599,0.00704917,0.0189592,-0.0176702,0.00379383,-0.0238261,-0.00746666,-0.0424729,0.0300094,-0.0113626,0.0233729,-0.0419293,-0.00955086,0.00753542,0.0391667,"SIB","SIB"
"SIB",0.031798,-0.00234574,-0.00201227,0.0122011,0.0455728,-0.0241722,0.00729182,0.0230395,-0.0292337,0.0543845,0.00893953,-0.0125562,-0.0371109,0.0229631,-0.00640118,0.0070962,-0.0515928,-0.0171698,0.0216529,0.0543154,"SIB","SIB"
"SIB",0.0318001,-0.000769609,-0.00204758,0.0249881,0.0230771,-0.023799,0.00597095,0.0268119,-0.0257932,0.0590549,0.0036097,-0.0202605,-0.0494862,0.0148744,-0.00514969,-0.00702111,-0.0533082,-0.0186437,0.0179313,0.0573511,"SIB","SIB"
"SIB",0.0339077,-0.00894792,-0.0129964,0.0222193,-0.0159238,-0.0217715,0.00171983,0.00105547,-0.0231162,-0.0119717,-0.00889944,-0.0169814,0.0489853,0.0336583,0.00938756,-0.0178814,0.00234487,0.0212694,0.0168662,-0.000915952,"SIB","SIB"
"SIB",0.0342374,-0.019874,0.0018949,-0.000890681,-0.0160811,-0.0204344,0.012223,0.0133223,-0.00468178,-0.0373217,-0.0536404,-0.0157641,0.00885444,0.033439,0.00674177,-0.0201459,-0.00546103,-0.00516921,0.0452289,0.00831847,"SIB","SIB"
"SIB",0.0348879,-0.0205875,-0.0154514,0.0201228,0.000623754,-0.0368663,0.010563,0.0101529,-0.0118588,0.00101676,-0.0500129,-0.0307374,0.0284833,0.0280079,0.00308137,-0.0287355,-0.000616768,0.0236717,0.0559766,0.00011713,"SIB","SIB"
"SIB",0.0329132,-0.00234962,0.00622808,0.0117329,-0.0226084,-0.0116682,-0.0026372,0.0174934,-0.0085142,-0.0527017,-0.0120489,-0.00578026,0.0245493,0.0447417,0.0137561,-0.00356529,-0.00781405,-0.00920742,0.0282922,-0.000637232,"SIB","SIB"
"SIB",0.02888,0.0173253,0.0360281,-0.0157383,-0.0212323,-0.0322005,-0.013929,-0.00137962,0.0297062,0.0271442,-0.0354314,-0.00474312,0.00349931,-0.0127494,0.0315426,0.00174314,-0.03137,-0.000969719,0.0491592,0.0289077,"SIB","SIB"
"SIB",0.0336439,0.00301638,0.00324444,-0.0257644,0.0100711,-0.023101,0.0218748,-0.00931095,0.0185848,-0.00698119,-0.0348274,-0.0166791,0.035781,-0.0138552,-0.0105297,-0.0114649,-0.0201505,0.00378896,0.0194695,-0.00642107,"SIB","SIB"
"SIB",0.0310656,0.0107747,0.0181322,-0.0301255,-0.0171929,-0.0367677,-0.0005025,-0.0149455,0.0130334,0.00117521,-0.0600558,-0.0074655,0.0203059,-0.0205336,0.0271789,-0.00263388,-0.0252728,0.0010153,0.0418084,0.0180684,"SIB","SIB"
"SIB",0.0313992,0.00633909,0.0189535,-0.0247816,-0.0168056,-0.0250514,-0.000390455,-0.00559547,0.0332923,-0.0210765,-0.0395487,-0.00969359,0.0217761,-0.019463,0.00578814,-0.0069643,-0.0335175,0.0122243,0.0394743,0.0157823,"SIB","SIB"
"SIB",0.0325645,0.0024857,-0.000819034,0.020022,0.0312575,-0.00646766,0.0142879,0.0178373,0.019736,0.0264885,0.0175033,-0.00116269,-0.00231201,0.0275569,-0.0248569,0.027748,0.0514521,0.00573465,-0.00761328,-0.00822019,"SIB","SIB"
"SIB",0.0283028,-0.0104854,0.0188646,0.0415474,0.0164401,-0.00270415,-0.00435478,-0.0168765,0.00744353,0.0327621,0.0208737,0.00181879,0.00186239,0.0418485,8.96759e-05,0.0507498,0.0345031,0.0393835,0.00260219,-0.00972512,"SIB","SIB"
"SIB",0.0303897,-0.000532377,0.0123278,0.0348582,0.0276432,0.00832775,0.0210133,-0.00405588,0.00397487,0.0525585,0.0415576,0.0227561,-0.00202845,0.037001,-0.0173008,0.0510387,0.0537405,0.0214265,-0.000568581,-0.0149829,"SIB","SIB"
"SIB",0.0309146,-0.0120464,-0.00354886,0.032441,0.0241682,-0.00740613,-0.00535852,-0.00272398,0.0138113,0.0597137,0.026654,-0.0110142,-0.00216019,0.0436371,-0.02111,0.0568035,0.0641497,0.0269538,-0.00020024,-0.00555436,"SIB","SIB"
"SIB",0.0331765,-0.00379014,-0.0162453,0.01655,0.00109231,0.0031513,0.01415,0.00428223,0.00143348,-0.0275997,-0.00267137,-0.00280758,-0.00710461,0.02329,0.0208619,0.00167561,0.0210128,0.00191238,0.0380197,-0.00618112,"SIB","SIB"
"SIB",0.0304204,0.00410349,0.0101502,0.011993,0.00902834,-0.00868792,-0.0216752,0.0146761,0.00948585,0.00684225,0.0326438,0.0292541,0.00629175,-0.0184624,0.0208723,0.0164662,0.00767706,0.0300404,-0.0187353,0.00164345,"SIB","SIB"
"SIB",0.0306964,0.00470039,0.00693244,0.0101744,0.0134053,-0.00432817,0.000571767,0.0093352,0.0161584,-0.0192597,0.0145593,0.0174097,0.0017168,0.00581952,0.022908,0.0145385,0.00259162,0.0216326,0.00293691,-0.00290161,"SIB","SIB"
"SIB",0.0263201,0.0202452,0.0335348,0.0487519,0.00402179,0.00855176,-0.00872498,0.0231563,0.00869147,0.00604031,0.0433582,0.0372334,-0.00192458,-0.0106441,0.00869854,0.0276552,0.0182507,0.0212782,-0.00820317,-0.016268,"SIB","SIB"
"SIB",0.0327954,-0.0171985,-0.0075628,0.00408775,0.0146953,-0.0148685,0.0125096,-0.00796523,-0.0263335,0.020241,-0.00594062,-0.0441756,0.00931324,-0.0595915,0.00875257,-0.00180954,-0.0251233,-0.00210778,-0.0175835,-0.0188581,"SIB","SIB"
"SIB",0.0306307,0.000767593,0.0147348,0.0080039,-0.0270965,-0.00711094,0.0220314,-0.0249131,-0.0104979,-0.00804395,0.0277334,-0.00358652,0.0122837,-0.0335479,0.0086092,0.00924604,-0.00846863,0.0260049,0.0197452,-0.0384013,"SIB","SIB"
"SIB",0.0329861,-0.0128618,0.00269469,-0.00811535,-0.00539817,0.0159343,0.054869,-0.0148726,-0.0446425,-0.0187981,0.0222759,-0.0188667,0.00244193,-0.0586281,0.0103232,0.00997666,-0.0184792,0.0131223,0.00640392,-0.0427678,"SIB","SIB"
"SIB",0.0308256,-0.0174203,0.0113089,0.0163629,-0.0142478,-0.0359226,0.00192324,-0.0248477,-0.00249736,0.0289599,0.0145463,-0.0403109,0.00888411,-0.0617829,0.00880493,0.00715108,-0.00673731,0.00924442,-0.0053171,-0.0291239,"SIB","SIB"
"SIB",0.0298964,0.0279255,0.0272824,0.0320974,0.00431333,0.00167975,0.00848832,0.0195562,0.0266286,0.0127469,0.0406248,0.0139955,0.0147639,-0.0465282,0.00461507,0.0291927,0.0236543,-0.00448018,-0.00566295,-0.0515761,"SIB","SIB"
"SIB",0.0335442,-0.00919189,-0.00721594,0.0198418,0.0314479,-0.0489213,0.000664292,0.0290092,0.0178464,-0.00852313,-0.00355882,0.0171454,0.00362396,-0.0162802,-0.0346922,0.0202987,0.0294072,-0.0272525,-0.0027525,-0.02961,"SIB","SIB"
"SIB",0.0332065,0.000282274,-0.0100563,0.0354864,0.0270451,-0.0239133,0.0110166,0.0259024,0.00278372,-0.00842866,0.00697535,0.0140984,0.0349546,-0.0276534,-0.0202519,0.0270013,0.0374712,-0.0244403,-0.00166864,-0.0347752,"SIB","SIB"
"SIB",0.0318558,0.0228082,0.0047562,0.0209855,0.0179063,-0.0198348,0.0121822,0.0231366,0.0372172,-0.013874,0.0207322,0.0183694,-0.000117069,-0.0268726,-0.0190042,0.0313085,0.0126581,-0.0202681,-0.0135507,-0.0437442,"SIB","SIB"
"SIB",0.0311419,-0.00348214,0.0100295,-0.00671734,0.0318248,-0.0115321,0.00464917,0.0208146,-0.0112563,-0.015059,0.0156716,0.0122597,0.0040365,-0.00318403,0.000455442,0.00692108,-0.0122626,0.0240079,-0.000843618,-0.0131257,"SIB","SIB"
"SIB",0.0314442,-0.00668554,0.0351763,-0.00474112,0.00958457,-0.0333804,-0.0140542,-0.00507946,-0.0013742,0.0021218,-0.0344542,0.00964092,-0.0147531,-0.0198978,0.0134627,0.00985813,-0.00428618,-0.0192573,0.0165532,0.00681689,"SIB","SIB"
"SIB",0.0336691,-0.00674495,-0.0118797,-0.0202962,0.015576,0.0213103,0.00746816,-0.00435758,-0.0132454,-0.0030857,0.0215311,0.0297753,0.0328263,0.014587,-0.0306583,-0.0404889,-0.00868043,0.00762308,0.00623297,-0.0103622,"SIB","SIB"
"SIB",0.0310576,-0.0141487,-0.0108643,0.00804834,0.00205016,0.00640413,0.0131888,0.00565085,-0.00696212,0.0214039,0.0183353,0.0377238,-0.00803635,-0.0348433,-0.0156961,-0.0137339,-0.00637482,0.0265914,0.00396066,0.00509297,"SIB","SIB"
"SIB",0.0336613,-0.0149555,-0.0299482,-0.00942804,0.0102245,0.0129381,0.0113104,-0.00189421,-0.0212779,0.018022,0.0135744,0.0288376,-0.000565375,-0.021977,-0.0500092,-0.0277397,-0.00981347,0.0187291,0.0187001,-0.0180831,"SIB","SIB"
"SIB",0.0333961,-0.00553442,-0.00109308,-0.00768067,0.0125145,-0.00789527,0.00616789,0.0162247,0.00421102,-0.0363297,0.0225952,-0.0328198,-0.00730993,0.0229704,0.00638325,-0.0193806,-0.035942,0.0594066,0.0112313,-0.00235801,"SIB","SIB"
"SIB",0.0325027,0.0120844,0.0129773,-0.00126946,0.00300234,-0.000591614,-0.010428,0.00777389,-0.0016407,-0.0736983,0.0241533,-0.0315904,-0.0359253,0.0023904,-0.0125494,-0.037845,-0.0194324,0.0197043,-0.00226846,-0.00623305,"SIB","SIB"
"SIB",0.0317687,0.00459131,0.0179565,-0.00751962,0.00680679,-0.0130287,0.0075271,0.00626419,0.00394988,-0.076958,0.0176869,-0.0437501,-0.0146844,0.0166664,0.000819276,-0.0274544,-0.0345568,0.0591045,0.0149763,-0.00824272,"SIB","SIB"
"SIB",0.0334712,-0.0014926,0.00302646,0.00126758,0.0138168,-0.0201157,-0.0112902,0.00991565,0.00608098,-0.0607219,0.00567175,-0.036178,-0.0308732,0.00519169,0.00252723,-0.0455905,-0.0419869,0.0525503,-0.00260688,0.00995555,"SIB","SIB"
"SIB",0.0285075,0.0276114,0.0351689,0.00511151,-0.00514941,0.000630665,-0.00199279,0.0189902,-0.0298813,-0.0137236,0.0127237,0.0222856,0.0264426,0.00853962,0.0201411,0.0404079,-0.0164436,0.0292614,-0.0057254,-0.0309439,"SIB","SIB"
"SIB",0.0295077,-0.00194829,0.0229831,0.00677256,-0.0231175,-0.0103003,-0.000676751,-0.00226731,-0.016419,0.030339,0.0158817,-0.00675804,0.00425789,-0.00460607,0.017858,0.0178852,0.0154171,0.0129062,0.0183155,-0.0409578,"SIB","SIB"
"SIB",0.029335,0.00858686,0.016661,0.00841977,-0.0213823,0.0118899,0.00435126,0.0147671,-0.0451535,0.0195481,0.029128,0.00297039,0.0157912,-0.00154899,0.037037,0.0374907,0.00702988,0.0348006,0.0131669,-0.0568537,"SIB","SIB"
"SIB",0.0282315,0.0115971,0.0420055,0.00272699,-0.00817939,-0.00834663,0.000211578,0.0105727,-0.0235509,-0.00242637,0.0253941,0.0167819,0.0272784,-0.00198171,0.0218417,0.0344084,0.00138436,0.0300117,0.0074727,-0.0284055,"SIB","SIB"
"SIB",0.0355721,-0.0247336,-0.0223529,-0.00777449,0.00363735,0.0342132,0.00499275,0.00671548,-0.0465855,-0.00343383,-0.00763424,0.057672,-0.0206606,-0.0105876,0.0190558,0.0628266,0.0233495,0.0262594,0.0137162,-0.0188718,"SIB","SIB"
"SIB",0.031102,0.00649306,0.0107847,-0.0107043,-0.00768298,0.0242534,0.00721216,0.022032,-0.0390386,0.0050634,0.0057303,0.0552614,-0.0342838,0.0162406,0.00349494,0.041874,-0.00678207,0.0174454,0.0169861,-0.0255852,"SIB","SIB"
"SIB",0.0332808,-0.00458503,-0.00267835,-0.0345393,0.00325909,0.0325287,0.0123332,0.0121277,-0.0561876,-0.000199057,-0.018638,0.0832406,-0.0426919,0.00495252,0.0117102,0.075846,-0.00179928,0.0179784,0.027692,-0.0261391,"SIB","SIB"
"SIB",0.0354156,-0.0210369,-0.0293555,0.00711799,0.0030342,0.027744,0.00867328,0.0147593,-0.0499962,-0.00222077,-0.00784915,0.0756997,-0.0358878,0.00833698,0.0234494,0.0657316,0.017405,0.0336609,0.0216969,-0.0183631,"SIB","SIB"
"SIB",0.0274407,0.0107096,0.0349129,0.0109124,0.00725949,0.00117429,0.0169415,-0.00411619,0.00253159,0.0115318,0.00113653,0.020294,-0.0165524,0.00622764,-0.00722224,-0.000397147,0.0173102,-0.00765738,0.0219206,-0.0279571,"SIB","SIB"
"SIB",0.0321394,0.00272652,0.00636922,-0.00238592,-0.0161791,0.00972084,0.0134702,-0.00419373,-0.00424214,-0.00702985,0.0150614,0.0113708,0.0292464,-0.00535663,0.0251309,0.00653731,0.0116506,-0.0194409,0.00792654,-0.0509795,"SIB","SIB"
"SIB",0.0295475,0.00682096,0.0225875,-0.000111721,-0.0177085,0.00314674,0.0121602,-0.00235462,0.0239864,0.00695577,-0.000255915,0.0103158,0.0209122,-0.00515633,0.0127667,-0.0199789,0.0147663,-0.0241017,0.0301666,-0.0331158,"SIB","SIB"
"SIB",0.0283649,0.00752597,0.0353944,0.00546647,0.00178178,-0.00407976,0.00742818,-0.0168417,0.0107049,-0.0107221,0.00118205,0.0160409,0.00691391,-0.00769035,0.00772167,-0.0102921,0.0207629,-0.016245,0.00746527,-0.0430739,"SIB","SIB"
"SIB",0.0292021,-0.00161762,0.0398983,0.0338188,-0.0226569,-0.00581687,0.0124077,-0.0095845,0.0409537,0.0116134,0.0644035,-0.00707416,0.0156772,6.03558e-05,0.0341615,-0.0015395,0.00583465,0.0170341,-0.0457658,-0.011802,"SIB","SIB"
"SIB",0.0291838,0.000790135,0.0540518,0.0111387,0.0116046,0.004072,0.0203364,0.0114399,0.0181002,0.0146014,0.0776515,-0.0152957,0.0229957,-0.00669374,0.0157886,0.000369835,0.00566587,0.018575,-0.0348991,-0.0124043,"SIB","SIB"
"SIB",0.0292676,0.00489522,0.0363662,0.012378,-0.00935594,-0.0154452,0.0140407,0.0178933,0.00809773,-0.00284498,0.0422644,-0.00258478,0.0268376,0.00690878,0.0239091,-0.0120673,0.00879798,-0.00466159,-0.0402594,0.0011675,"SIB","SIB"
"SIB",0.0315937,-0.0116196,0.00893381,-0.0193855,-0.0349286,0.024523,-0.00813092,-0.0151957,-0.0453622,0.00357373,0.0029413,0.00672676,-0.0017392,0.00638294,0.0265502,0.0190181,0.0205735,-0.0120926,0.0138477,-0.0116673,"SIB","SIB"
"SIB",0.0330073,0.000528027,-0.0167723,-0.00655368,-0.0311532,0.0371218,-0.0016095,0.0164395,-0.030464,-0.0190944,-0.00214431,0.00144013,0.00324335,-0.00151486,0.0020926,0.0271077,-0.0270409,-0.0159938,-0.0222622,-0.0137513,"SIB","SIB"
"SIB",0.0328056,0.00450142,-0.000313508,-0.0243441,-0.0330549,0.0336429,-0.0147014,-0.00135704,-0.049837,0.0182192,0.00458273,0.0112661,-0.00224021,-0.000210058,0.0269535,0.02638,0.0149247,-0.000998764,0.0119787,-0.024328,"SIB","SIB"
"SIB",0.0317988,-3.01955e-05,-0.00147565,-0.00699581,-0.0504357,0.0269718,-0.00338302,-0.00469411,-0.040421,-0.022067,-0.012319,0.00539388,-0.0047277,-0.00816947,0.0116202,0.0340781,-0.0220562,-0.0361163,-0.0236342,-0.0141961,"SIB","SIB"
"SIB",0.0327605,-0.0162921,-0.00843613,0.00264155,0.00324561,-5.48005e-05,0.0034778,0.00973348,0.00459057,0.0352273,-0.00459916,0.0240051,0.00962362,-0.0213275,-0.0293964,-0.0151809,0.0519185,-0.0584327,0.00897325,-0.0488077,"SIB","SIB"
"SIB",0.0320411,-0.00400254,0.00690666,-0.00166474,0.0207162,0.0240533,0.0182484,0.00649346,0.00720387,0.0206773,0.019148,0.023291,0.0250229,-0.0443563,-0.00907724,-0.018569,0.0435053,-0.0562672,0.031282,-0.0822105,"SIB","SIB"
"SIB",0.0319794,-0.0162261,0.000826996,0.00524486,0.0172845,0.0235253,0.0189585,0.0113113,-0.00649011,0.0304124,0.0132404,0.0294358,0.0177417,-0.0646356,-0.0211746,-0.0258164,0.0670336,-0.0874815,0.0236134,-0.0915645,"SIB","SIB"
"SIB",0.0333434,-0.00976184,-0.00982526,0.00170466,0.0278712,0.0142389,0.0303629,0.0189025,-0.00231521,0.0451097,0.00873899,0.028926,0.0241244,-0.0684489,-0.0171592,-0.032225,0.0659099,-0.0838926,0.0223263,-0.0889992,"SIB","SIB"
"SIB",0.0322604,-0.00407062,0.00825132,0.0111439,-0.013112,-0.0252063,-0.00699596,0.00357312,0.0215925,-0.0157957,-0.0219971,-0.022225,-0.0263446,-0.0269678,-0.000529418,-0.00668193,0.0147988,0.00894551,0.0103143,-0.0091649,"SIB","SIB"
"SIB",0.0324757,-0.0195563,-0.00490864,-0.00746293,-0.0326756,-0.0194113,0.0011512,0.00014756,0.00139821,0.017183,-0.000691913,-0.0163177,-0.0183851,-0.0543954,0.0319823,-0.0414744,-0.0130509,0.0345165,-0.0157882,-0.0179787,"SIB","SIB"
"SIB",0.0346214,-0.00510581,-0.00191888,-0.0103183,-0.0230923,-0.0250162,9.57672e-05,0.0124839,0.00501254,-0.0230744,-0.0219753,-0.0168641,-0.0252384,-0.0352357,-0.00275872,-0.0191049,0.00654413,0.0311827,0.010153,-0.00206808,"SIB","SIB"
"SIB",0.0311479,0.00824097,0.0231264,-0.0408983,-0.0244437,0.00615106,0.0161601,-0.000568127,0.0041614,0.0381443,-0.0255587,-0.00684853,-0.00449776,-0.00790516,0.00738108,-0.0123908,-0.03799,0.0143384,-0.0113267,0.0109936,"SIB","SIB"
"SIB",0.0313165,0.0251378,0.0162803,-0.00579612,0.003422,0.00828373,0.0291259,-0.00967816,0.00662678,0.0579606,0.0147516,-0.00574697,-0.0103549,0.0100004,0.00536435,-0.0134078,-0.022877,-0.00300693,0.0183997,-0.0171511,"SIB","SIB"
"SIB",0.0276536,0.0306323,0.0492242,-0.0213815,-0.020723,-0.00465321,0.0118468,0.00119007,0.0183868,0.0645618,-0.013586,-0.00902876,-0.0104738,-0.00291099,0.0271627,-0.0115591,-0.0308386,0.00716701,0.00555961,-0.00504916,"SIB","SIB"
"SIB",0.0317684,0.012084,0.0180507,-0.0193601,-0.00326587,0.0188908,0.0239759,-0.00346166,0.013262,0.0647226,0.0158884,-0.00353863,-0.0124433,-3.58297e-05,0.00387356,-0.0119751,-0.0375692,0.00496169,0.00137317,-0.00701796,"SIB","SIB"
"SIB",0.0328316,-0.00636526,-0.00115138,0.000727408,-0.0118098,-0.0222275,-0.00938216,-0.00104994,-0.0113971,-0.0324037,-0.0553896,-0.00671357,-0.00320098,-0.00945756,0.0149327,-0.0652063,-0.0372224,0.0165471,0.0181117,0.0151267,"SIB","SIB"
"SIB",0.0319228,-0.00698742,0.00447926,-0.00372721,-0.00833359,-0.0310429,-0.00913782,0.00134968,-0.0109607,-0.0212185,-0.0277131,-0.00832176,0.0116832,-0.0158677,-0.0123558,-0.0729961,-0.0415533,0.0197778,0.0234124,0.00484495,"SIB","SIB"
"SIB",0.0328134,-0.00945771,-0.00549326,0.00587755,-0.0138072,-0.0138716,0.00243677,-0.0102238,-0.0175473,-0.0132323,-0.030928,-0.00685071,0.00425489,-0.0167303,-0.00715636,-0.0547193,-0.0424708,0.01722,0.0109178,0.0110737,"SIB","SIB"
"SIB",0.0325166,-0.0225562,-0.0128297,0.00838375,0.0123703,-0.01451,0.000789591,-0.013439,0.0209586,0.0474371,0.0136738,-0.0408107,0.0167914,0.0191299,0.0216432,-0.0138917,0.0108983,0.0015982,0.00663112,-0.00394832,"SIB","SIB"
